team_id,team,2019-08-26,2019-08-27,2019-08-28,2019-08-29,2019-08-30,2019-08-31,2019-09-01,2019-09-02,2019-09-03,2019-09-04,2019-09-05,2019-09-06,2019-09-07,2019-09-08,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-13,2019-09-14,2019-09-15,2019-09-16,2019-09-17,2019-09-18,2019-09-19,2019-09-20,2019-09-21,2019-09-22,2019-09-23,2019-09-24,2019-09-25
22,²úÏÕÅàÑµ°à-ºôÈë01°à-SH,"27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00","91, °×°à, 510Min, 09:00-13:00 14:30-19:00","92, °×°à, 480Min, 09:30-13:00 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","29, Ìø°à, 540Min, 09:00-13:00 16:30-21:30","84, °×°à, 480Min, 09:30-13:00 15:00-19:30",ÐÝÏ¢,"2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","14, ³¿°à, 480Min, 08:30-12:00 13:30-18:00","90, °×°à, 480Min, 09:00-13:00 14:30-18:30","24, Ôç°à, 420Min, 07:30-11:30 12:30-15:30","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","52, Îç°à, 510Min, 13:30-17:00 18:00-23:00",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","64, Îç°à, 510Min, 13:00-17:00 18:00-22:30","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"18, Ôç°à, 420Min, 07:00-11:00 12:30-15:30","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30",ÐÝÏ¢,"78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","32, Ìø°à, 540Min, 09:00-13:00 17:30-22:30",ÐÝÏ¢,"75, ÖÐ°à, 480Min, 11:30-16:30 17:30-20:30","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30",ÐÝÏ¢,"54, Îç°à, 480Min, 13:30-17:00 19:00-23:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00"
22,²úÏÕÅàÑµ°à-ºôÈë01°à-SH,"27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00","91, °×°à, 510Min, 09:00-13:00 14:30-19:00","92, °×°à, 480Min, 09:30-13:00 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","29, Ìø°à, 540Min, 09:00-13:00 16:30-21:30","84, °×°à, 480Min, 09:30-13:00 15:00-19:30",ÐÝÏ¢,"2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","14, ³¿°à, 480Min, 08:30-12:00 13:30-18:00","90, °×°à, 480Min, 09:00-13:00 14:30-18:30","24, Ôç°à, 420Min, 07:30-11:30 12:30-15:30","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","52, Îç°à, 510Min, 13:30-17:00 18:00-23:00",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","64, Îç°à, 510Min, 13:00-17:00 18:00-22:30","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"18, Ôç°à, 420Min, 07:00-11:00 12:30-15:30","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30",ÐÝÏ¢,"78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","32, Ìø°à, 540Min, 09:00-13:00 17:30-22:30",ÐÝÏ¢,"75, ÖÐ°à, 480Min, 11:30-16:30 17:30-20:30","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30",ÐÝÏ¢,"54, Îç°à, 480Min, 13:30-17:00 19:00-23:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00"
22,²úÏÕÅàÑµ°à-ºôÈë01°à-SH,"27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00","91, °×°à, 510Min, 09:00-13:00 14:30-19:00","92, °×°à, 480Min, 09:30-13:00 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","29, Ìø°à, 540Min, 09:00-13:00 16:30-21:30","84, °×°à, 480Min, 09:30-13:00 15:00-19:30",ÐÝÏ¢,"2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","14, ³¿°à, 480Min, 08:30-12:00 13:30-18:00","90, °×°à, 480Min, 09:00-13:00 14:30-18:30","24, Ôç°à, 420Min, 07:30-11:30 12:30-15:30","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","52, Îç°à, 510Min, 13:30-17:00 18:00-23:00",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","64, Îç°à, 510Min, 13:00-17:00 18:00-22:30","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"18, Ôç°à, 420Min, 07:00-11:00 12:30-15:30","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30",ÐÝÏ¢,"78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","32, Ìø°à, 540Min, 09:00-13:00 17:30-22:30",ÐÝÏ¢,"75, ÖÐ°à, 480Min, 11:30-16:30 17:30-20:30","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30",ÐÝÏ¢,"54, Îç°à, 480Min, 13:30-17:00 19:00-23:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00"
22,²úÏÕÅàÑµ°à-ºôÈë01°à-SH,"27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00","91, °×°à, 510Min, 09:00-13:00 14:30-19:00","92, °×°à, 480Min, 09:30-13:00 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","29, Ìø°à, 540Min, 09:00-13:00 16:30-21:30","84, °×°à, 480Min, 09:30-13:00 15:00-19:30",ÐÝÏ¢,"2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","14, ³¿°à, 480Min, 08:30-12:00 13:30-18:00","90, °×°à, 480Min, 09:00-13:00 14:30-18:30","24, Ôç°à, 420Min, 07:30-11:30 12:30-15:30","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","52, Îç°à, 510Min, 13:30-17:00 18:00-23:00",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","64, Îç°à, 510Min, 13:00-17:00 18:00-22:30","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"18, Ôç°à, 420Min, 07:00-11:00 12:30-15:30","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30",ÐÝÏ¢,"78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","32, Ìø°à, 540Min, 09:00-13:00 17:30-22:30",ÐÝÏ¢,"75, ÖÐ°à, 480Min, 11:30-16:30 17:30-20:30","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30",ÐÝÏ¢,"54, Îç°à, 480Min, 13:30-17:00 19:00-23:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00"
22,²úÏÕÅàÑµ°à-ºôÈë01°à-SH,"27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00","91, °×°à, 510Min, 09:00-13:00 14:30-19:00","92, °×°à, 480Min, 09:30-13:00 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","29, Ìø°à, 540Min, 09:00-13:00 16:30-21:30","84, °×°à, 480Min, 09:30-13:00 15:00-19:30",ÐÝÏ¢,"2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","14, ³¿°à, 480Min, 08:30-12:00 13:30-18:00","90, °×°à, 480Min, 09:00-13:00 14:30-18:30","24, Ôç°à, 420Min, 07:30-11:30 12:30-15:30","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","52, Îç°à, 510Min, 13:30-17:00 18:00-23:00",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","64, Îç°à, 510Min, 13:00-17:00 18:00-22:30","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"18, Ôç°à, 420Min, 07:00-11:00 12:30-15:30","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30",ÐÝÏ¢,"78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","32, Ìø°à, 540Min, 09:00-13:00 17:30-22:30",ÐÝÏ¢,"75, ÖÐ°à, 480Min, 11:30-16:30 17:30-20:30","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30",ÐÝÏ¢,"54, Îç°à, 480Min, 13:30-17:00 19:00-23:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00"
22,²úÏÕÅàÑµ°à-ºôÈë01°à-SH,"27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00","91, °×°à, 510Min, 09:00-13:00 14:30-19:00","92, °×°à, 480Min, 09:30-13:00 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","29, Ìø°à, 540Min, 09:00-13:00 16:30-21:30","84, °×°à, 480Min, 09:30-13:00 15:00-19:30",ÐÝÏ¢,"2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","14, ³¿°à, 480Min, 08:30-12:00 13:30-18:00","90, °×°à, 480Min, 09:00-13:00 14:30-18:30","24, Ôç°à, 420Min, 07:30-11:30 12:30-15:30","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","52, Îç°à, 510Min, 13:30-17:00 18:00-23:00",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","64, Îç°à, 510Min, 13:00-17:00 18:00-22:30","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"18, Ôç°à, 420Min, 07:00-11:00 12:30-15:30","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30",ÐÝÏ¢,"78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","32, Ìø°à, 540Min, 09:00-13:00 17:30-22:30",ÐÝÏ¢,"75, ÖÐ°à, 480Min, 11:30-16:30 17:30-20:30","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30",ÐÝÏ¢,"54, Îç°à, 480Min, 13:30-17:00 19:00-23:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00"
22,²úÏÕÅàÑµ°à-ºôÈë01°à-SH,"27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00","91, °×°à, 510Min, 09:00-13:00 14:30-19:00","92, °×°à, 480Min, 09:30-13:00 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","29, Ìø°à, 540Min, 09:00-13:00 16:30-21:30","84, °×°à, 480Min, 09:30-13:00 15:00-19:30",ÐÝÏ¢,"2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","14, ³¿°à, 480Min, 08:30-12:00 13:30-18:00","90, °×°à, 480Min, 09:00-13:00 14:30-18:30","24, Ôç°à, 420Min, 07:30-11:30 12:30-15:30","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","52, Îç°à, 510Min, 13:30-17:00 18:00-23:00",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","64, Îç°à, 510Min, 13:00-17:00 18:00-22:30","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"18, Ôç°à, 420Min, 07:00-11:00 12:30-15:30","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30",ÐÝÏ¢,"78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","32, Ìø°à, 540Min, 09:00-13:00 17:30-22:30",ÐÝÏ¢,"75, ÖÐ°à, 480Min, 11:30-16:30 17:30-20:30","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30",ÐÝÏ¢,"54, Îç°à, 480Min, 13:30-17:00 19:00-23:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00"
23,²úÏÕÅàÑµ°à2019-ºôÈë3-WH,"9, ³¿°à, 510Min, 08:00-12:30 14:00-18:00",ÐÝÏ¢,"59, Îç°à, 480Min, 13:30-17:30 19:30-23:30","58, Îç°à, 510Min, 13:30-17:30 19:00-23:30",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30","90, °×°à, 480Min, 09:00-13:00 14:30-18:30",ÐÝÏ¢,"26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","86, °×°à, 480Min, 09:00-12:30 13:30-18:00","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","87, °×°à, 480Min, 09:00-12:30 14:00-18:30",ÐÝÏ¢,"35, Ìø°à, 540Min, 09:00-13:30 17:00-21:30","27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","70, Îç°à, 540Min, 13:00-17:30 18:30-23:00","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"79, ÖÐ°à, 480Min, 11:30-16:00 17:30-21:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","37, Ìø°à, 540Min, 09:00-13:30 17:30-22:00"
23,²úÏÕÅàÑµ°à2019-ºôÈë3-WH,"9, ³¿°à, 510Min, 08:00-12:30 14:00-18:00",ÐÝÏ¢,"59, Îç°à, 480Min, 13:30-17:30 19:30-23:30","58, Îç°à, 510Min, 13:30-17:30 19:00-23:30",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30","90, °×°à, 480Min, 09:00-13:00 14:30-18:30",ÐÝÏ¢,"26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","86, °×°à, 480Min, 09:00-12:30 13:30-18:00","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","87, °×°à, 480Min, 09:00-12:30 14:00-18:30",ÐÝÏ¢,"35, Ìø°à, 540Min, 09:00-13:30 17:00-21:30","27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","70, Îç°à, 540Min, 13:00-17:30 18:30-23:00","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"79, ÖÐ°à, 480Min, 11:30-16:00 17:30-21:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","37, Ìø°à, 540Min, 09:00-13:30 17:30-22:00"
23,²úÏÕÅàÑµ°à2019-ºôÈë3-WH,"9, ³¿°à, 510Min, 08:00-12:30 14:00-18:00",ÐÝÏ¢,"59, Îç°à, 480Min, 13:30-17:30 19:30-23:30","58, Îç°à, 510Min, 13:30-17:30 19:00-23:30",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30","90, °×°à, 480Min, 09:00-13:00 14:30-18:30",ÐÝÏ¢,"26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","86, °×°à, 480Min, 09:00-12:30 13:30-18:00","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","87, °×°à, 480Min, 09:00-12:30 14:00-18:30",ÐÝÏ¢,"35, Ìø°à, 540Min, 09:00-13:30 17:00-21:30","27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","70, Îç°à, 540Min, 13:00-17:30 18:30-23:00","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"79, ÖÐ°à, 480Min, 11:30-16:00 17:30-21:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","37, Ìø°à, 540Min, 09:00-13:30 17:30-22:00"
23,²úÏÕÅàÑµ°à2019-ºôÈë3-WH,"9, ³¿°à, 510Min, 08:00-12:30 14:00-18:00",ÐÝÏ¢,"59, Îç°à, 480Min, 13:30-17:30 19:30-23:30","58, Îç°à, 510Min, 13:30-17:30 19:00-23:30",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30","90, °×°à, 480Min, 09:00-13:00 14:30-18:30",ÐÝÏ¢,"26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","86, °×°à, 480Min, 09:00-12:30 13:30-18:00","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","87, °×°à, 480Min, 09:00-12:30 14:00-18:30",ÐÝÏ¢,"35, Ìø°à, 540Min, 09:00-13:30 17:00-21:30","27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","70, Îç°à, 540Min, 13:00-17:30 18:30-23:00","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"79, ÖÐ°à, 480Min, 11:30-16:00 17:30-21:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","37, Ìø°à, 540Min, 09:00-13:30 17:30-22:00"
23,²úÏÕÅàÑµ°à2019-ºôÈë3-WH,"9, ³¿°à, 510Min, 08:00-12:30 14:00-18:00",ÐÝÏ¢,"59, Îç°à, 480Min, 13:30-17:30 19:30-23:30","58, Îç°à, 510Min, 13:30-17:30 19:00-23:30",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30","90, °×°à, 480Min, 09:00-13:00 14:30-18:30",ÐÝÏ¢,"26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","86, °×°à, 480Min, 09:00-12:30 13:30-18:00","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","87, °×°à, 480Min, 09:00-12:30 14:00-18:30",ÐÝÏ¢,"35, Ìø°à, 540Min, 09:00-13:30 17:00-21:30","27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","70, Îç°à, 540Min, 13:00-17:30 18:30-23:00","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"79, ÖÐ°à, 480Min, 11:30-16:00 17:30-21:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","37, Ìø°à, 540Min, 09:00-13:30 17:30-22:00"
23,²úÏÕÅàÑµ°à2019-ºôÈë3-WH,"9, ³¿°à, 510Min, 08:00-12:30 14:00-18:00",ÐÝÏ¢,"59, Îç°à, 480Min, 13:30-17:30 19:30-23:30","58, Îç°à, 510Min, 13:30-17:30 19:00-23:30",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30","90, °×°à, 480Min, 09:00-13:00 14:30-18:30",ÐÝÏ¢,"26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","86, °×°à, 480Min, 09:00-12:30 13:30-18:00","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","87, °×°à, 480Min, 09:00-12:30 14:00-18:30",ÐÝÏ¢,"35, Ìø°à, 540Min, 09:00-13:30 17:00-21:30","27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","70, Îç°à, 540Min, 13:00-17:30 18:30-23:00","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"79, ÖÐ°à, 480Min, 11:30-16:00 17:30-21:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","37, Ìø°à, 540Min, 09:00-13:30 17:30-22:00"
23,²úÏÕÅàÑµ°à2019-ºôÈë3-WH,"9, ³¿°à, 510Min, 08:00-12:30 14:00-18:00",ÐÝÏ¢,"59, Îç°à, 480Min, 13:30-17:30 19:30-23:30","58, Îç°à, 510Min, 13:30-17:30 19:00-23:30",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30","90, °×°à, 480Min, 09:00-13:00 14:30-18:30",ÐÝÏ¢,"26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","86, °×°à, 480Min, 09:00-12:30 13:30-18:00","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","87, °×°à, 480Min, 09:00-12:30 14:00-18:30",ÐÝÏ¢,"35, Ìø°à, 540Min, 09:00-13:30 17:00-21:30","27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","70, Îç°à, 540Min, 13:00-17:30 18:30-23:00","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"79, ÖÐ°à, 480Min, 11:30-16:00 17:30-21:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","37, Ìø°à, 540Min, 09:00-13:30 17:30-22:00"
23,²úÏÕÅàÑµ°à2019-ºôÈë3-WH,"9, ³¿°à, 510Min, 08:00-12:30 14:00-18:00",ÐÝÏ¢,"59, Îç°à, 480Min, 13:30-17:30 19:30-23:30","58, Îç°à, 510Min, 13:30-17:30 19:00-23:30",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30","90, °×°à, 480Min, 09:00-13:00 14:30-18:30",ÐÝÏ¢,"26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","86, °×°à, 480Min, 09:00-12:30 13:30-18:00","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","87, °×°à, 480Min, 09:00-12:30 14:00-18:30",ÐÝÏ¢,"35, Ìø°à, 540Min, 09:00-13:30 17:00-21:30","27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","70, Îç°à, 540Min, 13:00-17:30 18:30-23:00","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"79, ÖÐ°à, 480Min, 11:30-16:00 17:30-21:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","37, Ìø°à, 540Min, 09:00-13:30 17:30-22:00"
23,²úÏÕÅàÑµ°à2019-ºôÈë3-WH,"9, ³¿°à, 510Min, 08:00-12:30 14:00-18:00",ÐÝÏ¢,"59, Îç°à, 480Min, 13:30-17:30 19:30-23:30","58, Îç°à, 510Min, 13:30-17:30 19:00-23:30",ÐÝÏ¢,"15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00","74, Îç°à, 480Min, 13:30-16:30 17:30-22:30","90, °×°à, 480Min, 09:00-13:00 14:30-18:30",ÐÝÏ¢,"26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","86, °×°à, 480Min, 09:00-12:30 13:30-18:00","78, ÖÐ°à, 480Min, 11:30-16:00 17:00-20:30","87, °×°à, 480Min, 09:00-12:30 14:00-18:30",ÐÝÏ¢,"35, Ìø°à, 540Min, 09:00-13:30 17:00-21:30","27, Ôç°à, 420Min, 07:30-11:30 13:00-16:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","26, Ôç°à, 480Min, 07:30-11:30 12:30-16:30","70, Îç°à, 540Min, 13:00-17:30 18:30-23:00","42, Ìø°à, 540Min, 09:00-13:30 18:30-23:00",ÐÝÏ¢,"79, ÖÐ°à, 480Min, 11:30-16:00 17:30-21:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","15, Ôç°à, 420Min, 07:00-11:00 12:00-15:00",ÐÝÏ¢,"0, ³¿°à, 480Min, 08:00-11:30 12:30-17:00","85, °×°à, 510Min, 08:30-12:30 14:00-18:30","2, ³¿°à, 480Min, 08:00-12:00 13:00-17:00","37, Ìø°à, 540Min, 09:00-13:30 17:30-22:00"
